employee_id,gender,age,education,recruitment_channel,length_of_service
2624,Male,48,Bachelors,sourcing,2
36090,Male,39,Bachelors,other,10
55482,Male,26,Bachelors,other,2
27736,Male,43,Masters & above,other,7
34791,Female,40,Bachelors,sourcing,11
57058,Male,34,Bachelors,other,6
47493,Male,47,Masters & above,other,8
66721,Female,31,Bachelors,other,7
2655,Male,39,Bachelors,other,10
29494,Male,31,Bachelors,other,4
41925,Male,39,Bachelors,other,9
56371,Male,43,Masters & above,sourcing,6
58603,Male,50,Masters & above,sourcing,4
38672,Male,37,Bachelors,sourcing,5
66679,Male,29,Masters & above,other,3
20703,Female,35,Bachelors,sourcing,8
43830,Male,31,Bachelors,other,2
61264,Male,31,Masters & above,sourcing,9
16182,Male,37,Masters & above,referred,10
23076,Male,31,Bachelors,other,4
69520,Male,33,Bachelors,other,6
41163,Male,30,Bachelors,other,7
32673,Male,34,Masters & above,sourcing,6
10637,Male,40,Masters & above,other,7
64490,Female,53,Masters & above,sourcing,11
59357,Male,41,Bachelors,other,15
6607,Male,31,Bachelors,other,7
13348,Female,28,Bachelors,other,2
16805,Male,28,Bachelors,other,3
64722,Male,38,Masters & above,other,4
13268,Male,53,Bachelors,other,14
54755,Male,31,Bachelors,other,7
71902,Female,31,Bachelors,sourcing,5
21834,Male,20,Below Secondary,other,2
62348,Female,33,Masters & above,other,3
26905,Male,35,Bachelors,sourcing,9
13338,Male,28,Bachelors,other,2
12923,Female,36,Bachelors,referred,7
63600,Male,46,Bachelors,sourcing,18
43287,Male,38,Masters & above,other,8
8837,Male,37,Masters & above,other,10
12692,Male,36,Bachelors,other,10
55561,Female,38,Bachelors,other,9
66757,Male,33,Bachelors,other,4
60879,Male,46,Bachelors,sourcing,2
12924,Female,43,Bachelors,other,6
69910,Male,37,Masters & above,sourcing,6
54338,Female,38,Masters & above,sourcing,2
29053,Male,33,Bachelors,sourcing,7
75297,Male,37,Bachelors,other,3
26913,Male,35,Masters & above,other,7
18910,Male,27,Bachelors,other,2
20057,Male,25,Bachelors,sourcing,3
67595,Male,34,Masters & above,other,5
4942,Male,29,Bachelors,sourcing,3
61606,Female,33,Bachelors,other,6
62068,Male,29,Bachelors,sourcing,1
30999,Male,36,Bachelors,other,8
77667,Female,27,Bachelors,other,1
59815,Male,49,Bachelors,other,18
52088,Female,45,Masters & above,sourcing,6
15123,Male,33,Bachelors,other,8
64577,Female,39,Masters & above,sourcing,9
15352,Male,28,Bachelors,sourcing,3
37777,Male,32,Bachelors,other,4
50637,Male,37,Masters & above,sourcing,3
15038,Female,35,Bachelors,other,6
3191,Male,34,Bachelors,other,7
49776,Female,27,Bachelors,other,4
2337,Male,28,Masters & above,sourcing,1
33337,Male,29,Bachelors,sourcing,5
15709,Male,34,Bachelors,sourcing,3
872,Male,43,Masters & above,sourcing,4
42586,Male,31,Masters & above,other,9
63943,Female,31,Bachelors,sourcing,3
10997,Male,32,Masters & above,sourcing,8
56530,Female,36,Bachelors,other,5
487,Female,44,Masters & above,other,7
4384,Male,31,Bachelors,sourcing,2
4181,Female,35,Masters & above,other,7
41503,Male,27,Bachelors,other,2
17818,Male,30,Bachelors,other,6
76046,Male,34,Bachelors,sourcing,4
66643,Male,53,Masters & above,other,21
55608,Male,32,Bachelors,sourcing,5
33863,Male,36,Bachelors,other,4
31079,Male,39,Bachelors,other,7
75898,Male,34,Bachelors,sourcing,4
72672,Female,30,Masters & above,other,8
17571,Male,32,Bachelors,other,9
32113,Male,26,Bachelors,sourcing,5
15108,Male,36,Masters & above,sourcing,10
30324,Male,30,Bachelors,sourcing,1
36398,Male,36,Bachelors,sourcing,5
71141,Male,48,Masters & above,other,3
66238,Male,34,Bachelors,sourcing,10
50857,Male,42,Bachelors,other,12
28973,Female,29,Bachelors,other,4
28583,Male,47,Masters & above,sourcing,6
36269,Male,25,Bachelors,other,1
171,Female,24,Bachelors,sourcing,1
71933,Female,38,Masters & above,sourcing,8
69090,Male,30,Bachelors,other,3
55085,Male,30,Bachelors,other,1
48919,Male,29,Bachelors,other,3
66580,Male,36,Masters & above,other,3
15245,Male,30,Bachelors,other,1
64746,Male,30,Bachelors,sourcing,5
31008,Male,41,Masters & above,sourcing,5
47508,Female,22,Below Secondary,sourcing,1
6604,Male,39,Bachelors,other,13
19735,Male,32,Bachelors,sourcing,5
4963,Male,31,Bachelors,sourcing,5
25761,Female,55,Bachelors,other,7
61278,Female,26,Bachelors,sourcing,3
18575,Male,35,Bachelors,sourcing,4
60226,Male,31,Masters & above,other,6
60316,Male,24,Bachelors,other,2
29208,Female,35,Bachelors,other,9
5676,Male,31,Masters & above,other,8
64585,Male,32,Bachelors,sourcing,2
65118,Male,28,Bachelors,other,3
5591,Male,25,Bachelors,other,4
31135,Male,34,Bachelors,sourcing,7
15985,Female,28,Bachelors,referred,2
48464,Female,36,Bachelors,sourcing,2
41604,Female,27,Bachelors,sourcing,2
71017,Female,34,Masters & above,other,2
18990,Male,35,Bachelors,sourcing,3
60556,Female,38,Masters & above,other,3
44121,Male,34,Bachelors,sourcing,5
67592,Female,28,Bachelors,other,1
31313,Male,30,Bachelors,sourcing,8
42488,Male,31,Bachelors,sourcing,3
66315,Male,53,Masters & above,other,18
47220,Male,34,Masters & above,other,7
3725,Female,24,Bachelors,sourcing,3
36947,Male,36,Bachelors,other,2
45940,Male,38,Masters & above,other,9
4547,Male,34,Masters & above,other,7
3535,Female,32,Bachelors,other,3
66610,Male,40,Masters & above,sourcing,4
65929,Male,28,Bachelors,other,3
9574,Male,55,Bachelors,other,10
62101,Male,28,Bachelors,other,2
6793,Male,38,Masters & above,other,9
23663,Female,30,Bachelors,sourcing,7
23507,Female,32,Bachelors,other,6
77913,Male,35,Bachelors,other,7
18842,Female,31,Bachelors,other,4
58947,Male,29,Bachelors,other,2
5361,Male,36,Masters & above,other,3
58692,Male,32,Bachelors,other,6
33094,Male,26,Bachelors,other,3
78010,Female,31,Bachelors,other,2
61646,Male,38,Bachelors,sourcing,2
77169,Female,32,Bachelors,sourcing,10
15728,Male,37,Masters & above,other,10
77121,Male,36,Masters & above,sourcing,6
57870,Male,30,Bachelors,sourcing,3
49707,Female,31,Bachelors,sourcing,5
68317,Male,26,Bachelors,other,2
49915,Male,28,Bachelors,other,5
11646,Male,35,Bachelors,sourcing,2
47570,Male,26,Bachelors,other,1
73720,Male,28,Bachelors,other,1
1693,Male,36,Bachelors,other,2
48121,Male,39,Masters & above,other,10
46446,Male,39,Masters & above,sourcing,3
302,Male,30,Bachelors,sourcing,2
46909,Male,36,Masters & above,sourcing,7
13965,Male,26,Bachelors,sourcing,1
39050,Male,47,Bachelors,sourcing,7
49663,Male,36,Bachelors,sourcing,10
72043,Male,45,Masters & above,sourcing,14
73796,Male,42,Masters & above,other,5
30448,Male,39,Masters & above,sourcing,6
36917,Male,31,Bachelors,other,4
41736,Male,36,Bachelors,other,8
55372,Female,38,Masters & above,other,3
45189,Male,29,Bachelors,referred,3
259,Male,32,Bachelors,sourcing,4
57949,Female,30,Bachelors,other,3
9799,Female,27,Bachelors,sourcing,6
27742,Male,26,Bachelors,other,1
73305,Male,35,Bachelors,sourcing,2
19817,Female,30,Bachelors,sourcing,7
23029,Female,31,Bachelors,sourcing,5
3723,Female,31,Masters & above,other,6
47337,Female,30,Bachelors,sourcing,8
68793,Female,35,Masters & above,sourcing,8
31002,Male,40,Masters & above,other,10
61798,Male,38,Bachelors,sourcing,10
77190,Male,57,Bachelors,sourcing,7
33049,Male,29,Bachelors,other,2
40500,Male,31,Bachelors,sourcing,6
68809,Female,25,Below Secondary,sourcing,4
22986,Female,47,Masters & above,other,4
69544,Male,30,Bachelors,sourcing,5
11647,Male,35,Bachelors,sourcing,6
68645,Male,46,Bachelors,sourcing,18
77093,Male,34,Masters & above,sourcing,2
1744,Male,43,Masters & above,sourcing,4
24328,Male,37,Masters & above,other,5
31234,Female,38,Masters & above,other,13
13312,Male,30,Bachelors,other,3
19994,Male,27,Bachelors,sourcing,3
14685,Male,33,Bachelors,other,3
50618,Male,39,Bachelors,other,9
67478,Female,31,Bachelors,sourcing,5
45886,Male,36,Masters & above,sourcing,3
62558,Female,49,Bachelors,other,17
16350,Female,29,Bachelors,sourcing,1
61102,Female,33,Masters & above,other,7
54982,Male,27,Bachelors,sourcing,3
66449,Male,31,Bachelors,other,6
56661,Female,33,Bachelors,sourcing,2
31657,Female,40,Bachelors,sourcing,3
32992,Female,37,Bachelors,other,9
12450,Male,32,Bachelors,referred,6
30983,Male,27,Bachelors,sourcing,2
17280,Male,37,Masters & above,other,6
77683,Male,43,Masters & above,sourcing,9
73019,Male,38,Bachelors,sourcing,12
2048,Male,35,Bachelors,other,8
33996,Female,33,Bachelors,other,6
1222,Female,35,Masters & above,sourcing,7
75863,Male,34,Masters & above,other,2
6986,Male,40,Masters & above,other,12
72243,Male,25,Below Secondary,sourcing,3
15527,Male,31,Bachelors,other,3
52265,Male,32,Bachelors,sourcing,2
59273,Male,35,Bachelors,other,7
36370,Male,47,Bachelors,other,5
38000,Female,40,Masters & above,other,5
32440,Female,29,Bachelors,sourcing,7
68424,Male,39,Masters & above,sourcing,4
36039,Female,25,Bachelors,sourcing,2
23420,Male,39,Masters & above,sourcing,7
53283,Male,28,Bachelors,other,4
47031,Male,33,Masters & above,sourcing,2
34683,Male,29,Bachelors,sourcing,1
2158,Female,57,Bachelors,other,3
50085,Male,43,Masters & above,sourcing,12
29594,Male,43,Bachelors,other,12
28728,Male,34,Bachelors,other,5
25331,Male,40,Bachelors,other,7
50965,Male,40,Bachelors,sourcing,8
41719,Female,36,Bachelors,other,7
17923,Male,32,Bachelors,other,8
36890,Male,35,Bachelors,other,3
77166,Female,50,Bachelors,other,19
53605,Male,40,Masters & above,sourcing,3
27128,Male,27,Bachelors,sourcing,2
70067,Male,26,Below Secondary,sourcing,2
75340,Female,27,Bachelors,other,1
39541,Male,25,Bachelors,other,1
64550,Male,27,Bachelors,sourcing,2
78067,Male,25,Bachelors,other,1
27437,Male,36,Bachelors,sourcing,2
45720,Female,36,Masters & above,other,7
44732,Female,37,Masters & above,other,9
23682,Male,26,Bachelors,other,1
31443,Female,44,Masters & above,sourcing,7
43884,Male,33,Masters & above,other,10
32106,Male,37,Masters & above,sourcing,3
71561,Male,32,Bachelors,other,4
73248,Female,38,Bachelors,other,10
12150,Male,29,Bachelors,sourcing,1
39414,Male,28,Bachelors,other,1
17159,Male,32,Bachelors,sourcing,3
76030,Male,29,Bachelors,other,1
70860,Male,24,Bachelors,sourcing,1
67149,Male,31,Bachelors,other,3
66096,Male,52,Masters & above,other,17
56012,Female,35,Masters & above,sourcing,7
20902,Male,27,Bachelors,other,1
30635,Female,28,Bachelors,other,1
74339,Female,27,Bachelors,other,1
50473,Male,35,Bachelors,other,11
59172,Male,28,Bachelors,other,1
29914,Male,27,Bachelors,other,1
58234,Male,33,Bachelors,other,4
33368,Male,28,Bachelors,other,5
59694,Male,44,Bachelors,other,3
49460,Female,32,Bachelors,other,2
39166,Male,32,Masters & above,sourcing,6
37913,Male,28,Bachelors,other,2
59260,Male,30,Bachelors,other,4
20058,Male,36,Bachelors,other,7
22013,Female,31,Bachelors,sourcing,3
59330,Male,42,Bachelors,sourcing,6
25444,Male,26,Bachelors,sourcing,3
12204,Male,32,Bachelors,other,4
2343,Male,50,Masters & above,other,4
60753,Male,34,Masters & above,sourcing,7
44122,Male,21,Bachelors,sourcing,1
55313,Male,40,Masters & above,sourcing,3
63942,Male,43,Masters & above,other,16
70578,Female,53,Bachelors,sourcing,9
17015,Male,20,Bachelors,other,1
46769,Male,36,Bachelors,referred,9
28644,Male,28,Bachelors,other,5
1370,Female,36,Bachelors,other,8
11319,Male,28,Bachelors,sourcing,2
63501,Male,26,Bachelors,other,3
964,Male,47,Masters & above,other,18
22867,Male,23,Below Secondary,other,1
66848,Male,29,Bachelors,other,8
5936,Male,25,Below Secondary,other,3
70987,Male,28,Bachelors,sourcing,2
71225,Male,34,Masters & above,sourcing,8
42129,Male,29,Bachelors,sourcing,3
53916,Female,28,Bachelors,other,2
33074,Female,40,Masters & above,other,11
12070,Male,33,Bachelors,sourcing,7
19654,Male,55,Bachelors,sourcing,24
26654,Male,39,Masters & above,other,9
68391,Female,27,Bachelors,sourcing,3
9094,Female,42,Masters & above,other,7
4782,Female,35,Bachelors,other,7
43445,Male,36,Masters & above,other,8
63170,Female,43,Masters & above,sourcing,4
42543,Male,49,Masters & above,sourcing,6
57271,Female,29,Bachelors,sourcing,3
70006,Male,28,Bachelors,sourcing,1
50430,Male,30,Bachelors,sourcing,4
13568,Female,43,Bachelors,other,6
26671,Female,43,Bachelors,sourcing,12
34722,Male,41,Masters & above,other,6
63648,Male,43,Bachelors,other,13
8743,Male,31,Bachelors,other,2
62383,Male,29,Bachelors,other,2
43081,Male,24,Bachelors,sourcing,1
19209,Male,45,Masters & above,sourcing,7
63016,Male,45,Bachelors,sourcing,4
20491,Male,51,Bachelors,other,17
51869,Male,26,Bachelors,sourcing,3
10259,Male,41,Bachelors,other,6
65678,Male,35,Bachelors,sourcing,7
45995,Male,36,Masters & above,sourcing,4
24018,Female,29,Bachelors,other,3
48385,Male,51,Bachelors,other,6
5249,Male,25,Below Secondary,other,2
25321,Male,34,Masters & above,other,7
27140,Male,45,Bachelors,other,19
16248,Female,46,Bachelors,sourcing,16
1126,Male,40,Masters & above,sourcing,9
76940,Male,35,Bachelors,sourcing,5
68356,Male,40,Masters & above,other,11
44125,Male,44,Bachelors,sourcing,5
8753,Male,28,Bachelors,other,4
8722,Female,33,Bachelors,other,5
12299,Male,50,Bachelors,other,19
38852,Male,27,Bachelors,sourcing,3
29646,Female,44,Bachelors,other,17
12226,Male,27,Bachelors,sourcing,4
68451,Male,35,Bachelors,other,6
64155,Male,31,Bachelors,other,1
28808,Female,34,Bachelors,other,4
35879,Male,38,Bachelors,other,7
8762,Male,50,Masters & above,sourcing,9
15254,Female,27,Bachelors,other,1
37403,Female,26,Bachelors,sourcing,2
30848,Female,30,Bachelors,sourcing,7
11947,Female,36,Bachelors,sourcing,7
45165,Female,30,Bachelors,sourcing,6
341,Female,29,Bachelors,other,4
40993,Male,35,Bachelors,other,8
69675,Male,37,Masters & above,sourcing,8
37973,Male,41,Bachelors,other,5
11585,Male,33,Masters & above,other,1
2880,Male,23,Bachelors,sourcing,1
50953,Male,36,Bachelors,sourcing,2
47573,Male,35,Bachelors,other,9
68852,Female,35,Bachelors,other,8
53866,Male,36,Bachelors,sourcing,5
54193,Female,22,Below Secondary,other,1
34430,Male,27,Bachelors,other,5
74869,Male,43,Masters & above,sourcing,6
2018,Female,40,Bachelors,sourcing,9
41585,Female,56,Bachelors,other,26
13562,Female,38,Masters & above,sourcing,8
70419,Male,39,Masters & above,sourcing,11
63725,Male,33,Masters & above,other,3
2210,Male,47,Masters & above,other,7
47785,Male,49,Bachelors,other,18
41813,Male,28,Masters & above,sourcing,2
75647,Male,49,Bachelors,other,6
72062,Male,53,Masters & above,other,3
1418,Female,32,Bachelors,other,7
73282,Male,27,Masters & above,sourcing,2
3108,Male,31,Bachelors,other,5
67555,Male,24,Bachelors,other,1
56168,Male,26,Bachelors,sourcing,3
36844,Male,33,Bachelors,other,6
57321,Female,39,Masters & above,other,5
55005,Male,27,Bachelors,sourcing,2
54403,Male,27,Bachelors,other,4
60143,Female,35,Bachelors,other,7
61753,Male,35,Masters & above,other,9
19864,Male,35,Bachelors,other,4
18700,Female,32,Masters & above,sourcing,4
66879,Male,31,Bachelors,sourcing,7
6045,Male,35,Bachelors,other,10
29350,Female,36,Bachelors,other,3
46084,Female,26,Bachelors,sourcing,3
29257,Male,38,Masters & above,sourcing,4
37652,Male,59,Masters & above,other,16
51050,Male,43,Masters & above,sourcing,7
62020,Male,31,Bachelors,sourcing,4
77960,Male,36,Bachelors,other,3
57146,Male,35,Masters & above,sourcing,2
53832,Female,36,Bachelors,sourcing,10
4760,Male,35,Masters & above,other,3
70506,Female,29,Bachelors,other,5
32912,Male,30,Masters & above,other,1
57150,Female,29,Bachelors,sourcing,1
39788,Male,45,Masters & above,other,17
61293,Male,31,Masters & above,other,5
54448,Male,26,Bachelors,referred,1
5100,Female,31,Bachelors,other,7
2236,Female,32,Bachelors,sourcing,7
51454,Female,42,Masters & above,sourcing,3
46432,Male,38,Masters & above,other,10
5193,Male,28,Bachelors,other,4
50985,Female,34,Masters & above,sourcing,8
38308,Male,51,Bachelors,other,12
24422,Male,38,Masters & above,sourcing,9
5192,Male,29,Bachelors,other,3
9839,Male,46,Bachelors,sourcing,4
4397,Female,28,Bachelors,other,3
23039,Female,33,Bachelors,other,3
57788,Female,37,Masters & above,referred,9
74598,Male,40,Bachelors,sourcing,6
74025,Female,34,Bachelors,sourcing,9
32582,Male,38,Bachelors,sourcing,4
12577,Male,37,Bachelors,other,3
10141,Male,32,Bachelors,sourcing,8
42334,Female,53,Bachelors,sourcing,8
39818,Male,35,Bachelors,other,8
74328,Female,41,Bachelors,sourcing,8
48127,Male,38,Bachelors,other,6
59469,Female,39,Bachelors,sourcing,4
19431,Male,28,Bachelors,other,4
29943,Male,37,Bachelors,sourcing,3
13400,Male,39,Masters & above,sourcing,4
63214,Male,35,Bachelors,sourcing,9
34765,Female,33,Masters & above,other,6
39954,Male,29,Bachelors,sourcing,4
44020,Male,26,Bachelors,sourcing,1
20702,Male,41,Bachelors,other,11
53083,Male,37,Bachelors,sourcing,10
76072,Male,34,Masters & above,sourcing,8
19241,Male,31,Bachelors,other,6
46778,Male,39,Bachelors,other,11
19138,Female,33,Bachelors,other,5
33946,Female,47,Masters & above,other,20
77979,Male,27,Bachelors,sourcing,5
68304,Male,58,Bachelors,other,5
53892,Male,41,Bachelors,other,2
52663,Male,29,Bachelors,sourcing,4
73789,Female,39,Masters & above,other,10
46688,Male,40,Masters & above,other,6
46163,Female,27,Bachelors,sourcing,1
22447,Male,27,Bachelors,sourcing,1
41067,Male,35,Masters & above,sourcing,7
5929,Female,42,Masters & above,other,11
43649,Female,33,Bachelors,other,2
28749,Male,28,Bachelors,other,6
34910,Female,52,Masters & above,sourcing,14
27048,Male,26,Bachelors,sourcing,3
31432,Male,43,Masters & above,sourcing,2
62580,Male,35,Bachelors,sourcing,7
58019,Female,25,Bachelors,other,3
47077,Male,31,Masters & above,sourcing,5
54763,Male,27,Bachelors,sourcing,2
31801,Male,38,Masters & above,other,5
19538,Male,33,Bachelors,other,3
71537,Female,37,Bachelors,other,8
57374,Male,28,Bachelors,other,1
67416,Male,32,Bachelors,other,5
16556,Male,28,Bachelors,other,3
70602,Male,27,Bachelors,sourcing,1
56517,Male,36,Bachelors,other,9
65577,Male,26,Bachelors,other,5
38435,Male,48,Bachelors,other,16
34297,Male,34,Bachelors,other,3
46883,Female,34,Masters & above,other,8
54151,Male,32,Bachelors,other,2
53519,Male,26,Bachelors,other,4
62399,Male,27,Bachelors,sourcing,1
38618,Male,49,Bachelors,sourcing,6
11617,Male,38,Bachelors,sourcing,9
15244,Male,40,Bachelors,other,3
720,Female,31,Bachelors,other,2
28589,Female,34,Bachelors,other,8
2465,Male,40,Masters & above,sourcing,1
74913,Male,32,Bachelors,sourcing,6
19203,Female,22,Bachelors,other,1
29206,Male,33,Bachelors,other,7
2097,Male,38,Bachelors,sourcing,4
38815,Female,32,Masters & above,sourcing,4
47497,Male,37,Bachelors,sourcing,2
6556,Female,32,Bachelors,other,7
10483,Female,35,Bachelors,other,3
71437,Female,54,Bachelors,other,10
77331,Male,29,Bachelors,other,1
29659,Female,31,Bachelors,sourcing,7
23028,Male,31,Bachelors,sourcing,4
37039,Male,27,Bachelors,sourcing,2
75445,Female,25,Bachelors,sourcing,2
73769,Male,27,Bachelors,other,3
16989,Male,28,Bachelors,sourcing,2
57327,Female,24,Bachelors,other,1
11183,Male,38,Bachelors,sourcing,8
1123,Female,27,Bachelors,other,5
62471,Male,40,Bachelors,other,6
75948,Male,33,Masters & above,other,8
31605,Male,49,Bachelors,other,5
60042,Male,41,Masters & above,other,8
16271,Male,46,Bachelors,sourcing,6
9969,Male,31,Masters & above,sourcing,6
73082,Male,40,Masters & above,other,4
41676,Male,39,Bachelors,sourcing,9
23503,Male,28,Bachelors,other,1
68540,Female,25,Bachelors,other,1
67273,Male,38,Bachelors,other,5
58433,Male,28,Bachelors,sourcing,2
39745,Female,30,Masters & above,sourcing,4
25939,Male,29,Bachelors,sourcing,2
8764,Male,35,Masters & above,sourcing,3
9226,Male,34,Bachelors,other,3
58887,Male,29,Bachelors,sourcing,7
53658,Male,31,Masters & above,other,5
37434,Female,34,Masters & above,sourcing,9
51389,Male,45,Bachelors,other,19
60574,Female,29,Bachelors,other,4
52582,Male,34,Bachelors,other,7
29982,Male,31,Bachelors,sourcing,5
