fact_id,employee_id,department_id,region_id,KPIs_met_more_than_80,awards_won,avg_training_score,previous_year_rating,no_of_trainings
8550,65287,1,4,0,0,82.0,3.0,1
8551,54012,3,7,0,0,50.0,3.0,3
8552,36451,7,6,0,0,58.0,3.0,1
8553,39006,3,3,1,0,49.0,3.0,1
8554,41951,3,3,0,0,50.0,2.0,1
8555,53302,5,4,0,0,59.0,5.0,1
8556,5652,3,6,0,0,68.0,3.0,1
8557,36533,6,31,1,0,80.0,5.0,1
8558,42732,7,4,0,0,60.0,4.0,1
8559,63572,7,24,0,0,53.0,4.0,1
8560,40853,6,1,0,0,80.0,4.0,1
8561,18071,3,12,0,0,50.0,1.0,1
8562,18307,3,15,0,0,49.0,5.0,1
8563,51687,3,32,0,0,51.0,2.0,1
8564,5553,7,7,1,0,61.0,5.0,1
8565,47813,7,4,0,0,61.0,3.3454590756197833,2
8566,72646,3,7,1,0,53.0,3.0,1
8567,55080,2,11,1,0,65.0,4.0,1
8568,12699,6,19,0,0,87.0,4.0,2
8569,29932,4,23,0,0,68.0,1.0,1
8570,13098,7,6,1,0,67.0,4.0,2
8571,65868,1,21,0,0,78.0,3.3454590756197833,1
8572,23107,3,21,0,0,45.0,1.0,2
8573,43708,3,4,1,0,55.0,3.0,1
8574,9955,7,23,1,0,58.0,5.0,1
8575,51627,6,25,0,0,86.0,4.0,1
8576,39810,2,4,1,0,45.0,2.0,1
8577,68935,7,7,0,0,60.0,3.0,1
8578,21893,3,4,0,0,53.0,1.0,1
8579,30134,1,1,0,0,75.0,3.0,1
8580,52921,6,4,0,0,78.0,1.0,1
8581,16168,3,1,0,0,53.0,3.0,2
8582,38273,3,22,0,0,51.0,3.0,1
8583,13023,7,4,1,0,61.0,4.0,1
8584,2709,3,6,0,0,43.0,1.0,1
8585,64358,3,16,0,0,47.0,3.3454590756197833,1
8586,15980,1,4,1,0,79.0,5.0,1
8587,69616,1,8,0,0,81.0,3.0,1
8588,15889,4,4,0,0,69.0,2.0,1
8589,20943,7,11,0,0,57.0,3.0,1
8590,70429,6,20,0,0,87.0,5.0,2
8591,36374,3,26,0,0,52.0,2.0,1
8592,198,4,3,1,0,71.0,3.0,1
8593,41270,7,2,1,0,60.0,5.0,1
8594,34018,2,4,0,0,57.0,2.0,1
8595,51397,3,10,0,0,47.0,1.0,1
8596,23990,5,22,1,0,60.0,5.0,3
8597,10533,3,7,1,0,50.0,5.0,1
8598,51264,3,4,0,0,49.0,5.0,1
8599,66076,3,2,0,0,49.0,5.0,1
8600,36424,4,4,0,0,65.0,1.0,2
8601,6128,4,4,0,0,67.0,3.0,1
8602,19278,8,4,0,0,53.0,3.0,1
8603,53208,7,4,0,0,64.0,2.0,1
8604,61023,3,4,0,0,53.0,2.0,1
8605,38294,7,6,1,0,63.0,5.0,2
8606,8949,3,18,0,0,53.0,5.0,1
8607,25406,6,28,1,0,82.0,3.3454590756197833,1
8608,12917,4,8,0,0,69.0,3.0,1
8609,21608,6,27,0,0,83.0,1.0,1
8610,63356,6,10,0,0,84.0,1.0,1
8611,48970,2,4,0,0,49.0,1.0,1
8612,15110,3,31,0,0,48.0,1.0,2
8613,45842,7,4,1,0,58.0,1.0,1
8614,5631,4,29,0,1,89.0,5.0,1
8615,179,4,1,1,0,70.0,3.0,1
8616,71839,3,5,1,0,52.0,4.0,1
8617,33182,3,19,0,0,47.0,4.0,1
8618,23591,4,4,1,0,66.0,3.0,1
8619,33538,1,25,0,0,77.0,5.0,1
8620,25510,7,2,1,0,61.0,5.0,1
8621,69751,1,22,0,0,83.0,3.0,1
8622,2858,7,7,1,0,52.0,4.0,1
8623,13873,1,4,0,0,78.0,3.0,3
8624,28926,6,12,0,0,85.0,3.0,1
8625,49821,3,21,0,0,46.0,3.0,1
8626,62877,3,22,0,0,48.0,3.0,1
8627,7876,4,28,0,0,71.0,4.0,1
8628,21516,3,4,0,0,51.0,2.0,1
8629,57342,4,4,0,0,73.0,3.0,1
8630,53712,4,4,0,0,81.0,3.3454590756197833,1
8631,24996,7,7,0,0,62.0,4.0,1
8632,31980,3,5,0,0,47.0,2.0,1
8633,58618,1,11,0,0,75.0,1.0,1
8634,52478,1,7,0,0,81.0,3.0,1
8635,6245,3,6,0,0,48.0,1.0,1
8636,3481,4,21,0,0,71.0,1.0,1
8637,25914,1,4,0,0,84.0,4.0,1
8638,36992,1,19,1,0,79.0,2.0,1
8639,68430,3,1,0,0,50.0,2.0,2
8640,60277,1,3,1,0,81.0,4.0,2
8641,61313,6,4,1,0,81.0,5.0,1
8642,40226,6,7,0,0,97.0,3.0,1
8643,66725,6,6,1,0,80.0,3.0,1
8644,51065,7,6,0,0,65.0,1.0,1
8645,74264,5,7,1,0,64.0,4.0,1
8646,61466,4,4,0,0,69.0,2.0,1
8647,39835,4,7,1,0,69.0,5.0,4
8648,60020,7,4,1,0,57.0,5.0,1
8649,43465,2,7,1,0,49.0,3.0,1
8650,40083,3,4,0,0,52.0,3.0,1
8651,63585,6,2,1,1,85.0,4.0,1
8652,70585,1,4,0,0,77.0,3.3454590756197833,1
8653,53320,1,22,1,0,81.0,3.0,1
8654,56935,1,6,0,0,84.0,3.0,1
8655,13354,4,30,0,0,66.0,2.0,1
8656,32685,3,26,0,0,47.0,3.0,1
8657,11648,4,28,1,0,70.0,5.0,1
8658,27794,6,7,0,0,82.0,1.0,1
8659,3031,3,19,0,0,48.0,2.0,1
8660,16272,3,11,0,0,53.0,4.0,1
8661,36530,7,7,1,0,64.0,4.0,1
8662,6846,3,13,0,0,54.0,2.0,1
8663,18109,3,3,0,0,48.0,3.3454590756197833,1
8664,7269,7,4,1,0,60.0,3.0,1
8665,8870,7,4,0,0,59.0,3.3454590756197833,1
8666,12474,8,6,0,0,59.0,4.0,1
8667,16042,1,4,0,0,78.0,2.0,1
8668,5502,4,20,1,0,96.0,5.0,1
8669,45856,7,4,1,0,65.0,2.0,1
8670,3643,3,1,0,0,50.0,2.0,1
8671,44216,3,19,0,0,53.0,3.3454590756197833,1
8672,49067,3,19,1,0,47.0,5.0,1
8673,32610,4,30,0,0,71.0,1.0,1
8674,52250,7,3,0,0,59.0,3.0,1
8675,73526,7,14,1,0,63.0,3.0,1
8676,25174,5,4,1,0,59.0,5.0,1
8677,61015,7,16,1,0,61.0,5.0,1
8678,22764,3,12,0,0,51.0,2.0,1
8679,41219,1,7,0,0,82.0,1.0,1
8680,38080,7,6,0,0,59.0,2.0,1
8681,29252,3,26,0,0,49.0,3.0,1
8682,6537,4,3,1,0,67.0,5.0,1
8683,22766,6,16,0,0,84.0,4.0,1
8684,19436,3,12,0,0,54.0,3.0,2
8685,5555,4,4,1,0,71.0,4.0,2
8686,43861,9,1,1,0,84.0,2.0,2
8687,43803,4,4,0,0,67.0,2.0,1
8688,45058,3,4,1,0,48.0,5.0,1
8689,22109,4,23,0,0,72.0,4.0,1
8690,44369,1,4,0,0,86.0,2.0,1
8691,70935,7,23,0,0,57.0,4.0,1
8692,19134,4,19,0,0,68.0,3.3454590756197833,2
8693,3,4,7,1,0,67.0,5.0,1
8694,40096,7,11,1,0,62.0,5.0,1
8695,70362,1,14,1,1,81.0,3.0,1
8696,64981,2,4,1,0,52.0,3.0,1
8697,72136,3,7,0,0,51.0,1.0,1
8698,63864,8,21,0,0,55.0,3.3454590756197833,1
8699,68240,4,9,0,0,96.0,5.0,1
8700,67067,1,6,0,0,78.0,3.0,2
8701,31035,7,23,1,0,70.0,4.0,1
8702,36454,7,7,1,0,61.0,4.0,2
8703,32152,7,3,0,0,60.0,3.0,1
8704,63837,7,7,0,0,61.0,3.3454590756197833,1
8705,25441,2,20,1,0,49.0,3.0,1
8706,42588,3,6,0,0,42.0,1.0,3
8707,41931,3,3,0,0,67.0,3.0,1
8708,30918,2,7,0,0,49.0,3.3454590756197833,1
8709,65516,7,19,0,0,57.0,3.0,1
8710,30515,1,4,1,0,81.0,3.3454590756197833,1
8711,45956,4,23,1,0,71.0,2.0,2
8712,48505,3,11,0,0,48.0,3.3454590756197833,1
8713,70981,6,19,0,0,78.0,5.0,1
8714,43793,1,4,0,0,78.0,3.0,1
8715,78148,4,9,1,0,71.0,5.0,1
8716,68760,3,5,0,0,49.0,1.0,1
8717,35146,4,4,0,0,70.0,3.0,1
8718,60800,1,28,0,0,84.0,3.0,1
8719,20498,1,30,0,0,76.0,2.0,1
8720,50838,6,2,0,0,87.0,3.0,1
8721,63451,5,2,0,0,60.0,2.0,1
8722,42429,3,3,1,0,49.0,3.0,1
8723,65648,7,12,0,0,60.0,4.0,1
8724,42301,6,28,1,0,80.0,3.3454590756197833,2
8725,25286,3,21,1,0,52.0,3.0,1
8726,34815,3,22,0,0,50.0,3.0,1
8727,40921,7,17,0,0,57.0,5.0,1
8728,8779,3,9,1,0,51.0,4.0,1
8729,11374,6,29,0,0,82.0,3.0,1
8730,26447,1,22,0,0,82.0,3.0,1
8731,11705,6,6,0,0,82.0,3.0,1
8732,59038,4,21,0,0,69.0,3.0,1
8733,33923,3,11,0,0,50.0,3.0,1
8734,7110,1,12,0,0,80.0,3.0,2
8735,63565,1,4,1,0,76.0,4.0,1
8736,62029,3,32,1,0,51.0,4.0,1
8737,62461,3,11,0,0,49.0,1.0,3
8738,72129,3,1,0,0,50.0,3.3454590756197833,1
8739,64304,4,7,1,0,69.0,5.0,1
8740,24747,7,26,1,0,62.0,5.0,1
8741,727,7,4,0,0,59.0,3.0,1
8742,52896,3,1,0,0,48.0,3.0,2
8743,50984,1,16,1,0,80.0,5.0,1
8744,65588,3,7,0,0,50.0,1.0,1
8745,53616,6,7,1,0,82.0,3.0,2
8746,69989,1,8,0,0,81.0,3.0,1
8747,52837,1,4,0,0,76.0,3.0,1
8748,63906,3,14,0,0,52.0,3.0,1
8749,40934,7,23,1,0,59.0,3.0,1
8750,70355,3,7,1,0,50.0,4.0,1
8751,7123,4,16,0,0,70.0,5.0,1
8752,16508,4,4,1,0,67.0,4.0,1
8753,26607,7,26,0,0,60.0,3.3454590756197833,1
8754,40404,3,9,1,0,44.0,5.0,1
8755,65303,3,32,1,1,48.0,5.0,1
8756,70958,3,13,0,0,49.0,3.0,1
8757,38736,3,4,0,0,52.0,1.0,1
8758,20446,3,27,0,0,48.0,4.0,1
8759,26602,3,1,1,0,48.0,3.3454590756197833,1
8760,18751,3,23,0,0,48.0,3.3454590756197833,2
8761,1190,5,4,1,0,55.0,3.3454590756197833,2
8762,67847,3,9,0,0,49.0,1.0,1
8763,68921,5,6,0,0,60.0,4.0,2
8764,77236,6,5,0,0,83.0,3.3454590756197833,1
8765,1175,7,4,1,0,63.0,5.0,1
8766,68845,3,4,0,0,44.0,3.3454590756197833,1
8767,34567,6,19,0,0,83.0,3.3454590756197833,1
8768,28857,1,4,0,0,81.0,2.0,1
8769,12535,7,11,1,0,57.0,5.0,1
8770,55598,4,9,1,0,62.0,5.0,1
8771,76120,4,7,1,0,69.0,5.0,1
8772,53636,7,4,1,1,62.0,3.0,1
8773,31136,3,7,1,0,49.0,5.0,1
8774,67349,7,19,0,0,62.0,4.0,1
8775,49791,3,4,0,0,52.0,3.0,3
8776,57582,7,24,1,1,59.0,3.0,1
8777,61822,3,6,0,0,50.0,3.3454590756197833,1
8778,41300,3,4,0,0,51.0,3.0,1
8779,68072,7,3,0,0,61.0,2.0,1
8780,69974,3,7,1,0,55.0,5.0,1
8781,17932,8,4,1,0,58.0,5.0,1
8782,7912,6,7,1,0,83.0,2.0,1
8783,65240,2,6,0,0,50.0,3.0,2
8784,69417,5,4,0,0,59.0,3.0,3
8785,19162,5,32,1,0,64.0,3.0,1
8786,40185,6,21,0,0,85.0,3.0,1
8787,75540,7,6,0,0,55.0,4.0,1
8788,38602,3,19,0,0,54.0,2.0,1
8789,32048,6,4,1,0,81.0,5.0,1
8790,65951,6,1,1,0,93.0,4.0,1
8791,32687,2,6,1,0,52.0,3.3454590756197833,1
8792,77,3,6,0,0,56.0,3.0,2
8793,53799,3,6,0,0,49.0,3.0,1
8794,75398,7,6,1,0,61.0,4.0,1
8795,41428,3,5,0,0,50.0,1.0,1
8796,77467,2,7,1,0,48.0,4.0,1
8797,14816,6,22,0,0,81.0,5.0,3
8798,63164,6,7,0,0,84.0,1.0,2
8799,46148,7,14,0,0,58.0,1.0,1
8800,45979,2,11,0,0,44.0,3.0,1
8801,24256,9,6,1,0,87.0,5.0,1
8802,61988,7,12,0,0,57.0,3.0,1
8803,17072,7,4,0,0,60.0,3.0,1
8804,71545,7,4,0,0,60.0,3.3454590756197833,1
8805,72659,4,4,1,0,69.0,3.3454590756197833,1
8806,73994,9,4,0,0,86.0,3.0,1
8807,59102,4,26,1,0,73.0,4.0,9
8808,8793,3,28,0,0,50.0,5.0,1
8809,65193,7,20,1,0,59.0,3.0,1
8810,7580,7,7,0,0,61.0,4.0,1
8811,36770,1,1,0,0,75.0,3.0,1
8812,46846,4,4,1,0,73.0,3.0,1
8813,48874,4,3,0,0,69.0,3.0,1
8814,56933,6,22,1,0,85.0,5.0,2
8815,9611,7,12,1,0,58.0,3.0,1
8816,28306,7,3,0,0,61.0,4.0,1
8817,68350,6,22,1,0,90.0,3.3454590756197833,1
8818,19313,7,4,1,0,61.0,3.0,1
8819,70972,3,4,1,0,48.0,3.0,1
8820,26353,4,11,1,0,76.0,5.0,1
8821,2755,7,6,1,0,58.0,5.0,1
8822,52886,3,25,0,0,51.0,2.0,2
8823,2708,3,10,0,0,55.0,4.0,1
8824,72438,7,3,0,0,63.0,3.0,2
8825,37051,4,4,1,0,72.0,5.0,1
8826,57571,4,8,1,0,71.0,5.0,1
8827,63380,7,13,0,0,60.0,2.0,1
8828,33299,5,22,0,0,55.0,3.0,2
8829,12799,4,4,1,0,69.0,1.0,1
8830,58083,1,6,1,0,85.0,3.0,2
8831,42053,6,7,1,0,82.0,5.0,1
8832,24047,2,7,0,0,50.0,3.0,1
8833,53562,3,6,0,0,51.0,4.0,1
8834,21030,3,4,1,0,49.0,1.0,2
8835,46408,3,31,1,0,49.0,4.0,1
8836,16743,6,14,0,0,80.0,1.0,1
8837,5763,1,1,1,0,82.0,4.0,1
8838,41320,3,25,0,0,51.0,5.0,1
8839,68946,5,6,1,0,60.0,5.0,1
8840,5916,6,32,0,0,86.0,4.0,1
8841,3501,7,6,1,0,57.0,3.0,1
8842,21630,3,32,0,0,52.0,3.3454590756197833,1
8843,50235,7,4,0,0,62.0,1.0,1
8844,47329,3,7,0,0,50.0,4.0,4
8845,52345,2,11,0,0,47.0,3.0,1
8846,64188,6,3,0,0,84.0,3.0,1
8847,36072,6,4,0,0,83.0,5.0,1
8848,57743,3,32,0,0,51.0,1.0,1
8849,63879,5,7,1,0,59.0,5.0,1
8850,64295,3,6,0,0,51.0,3.0,1
8851,76116,6,27,0,0,88.0,1.0,1
8852,12167,3,34,1,0,43.0,3.0,1
8853,30517,1,6,1,0,80.0,5.0,2
8854,33797,3,7,1,0,46.0,3.3454590756197833,2
8855,2568,7,4,1,0,63.0,5.0,1
8856,16913,7,4,0,0,63.0,2.0,1
8857,17921,7,6,1,0,60.0,3.0,1
8858,1943,3,3,1,0,53.0,5.0,1
8859,69299,7,23,0,0,58.0,4.0,1
8860,55294,3,1,0,0,53.0,3.3454590756197833,1
8861,55535,1,3,0,0,75.0,3.0,1
8862,53987,9,5,0,0,86.0,3.3454590756197833,2
8863,28399,7,4,1,1,57.0,5.0,2
8864,48964,3,23,0,0,40.0,3.3454590756197833,1
8865,26535,2,6,0,0,49.0,3.0,1
8866,51043,6,6,0,0,82.0,5.0,2
8867,32021,5,4,0,0,59.0,3.0,1
8868,36214,2,4,0,0,50.0,1.0,1
8869,66302,7,12,1,0,61.0,5.0,1
8870,56433,3,12,1,0,51.0,3.0,1
8871,60166,3,25,0,0,51.0,3.0,2
8872,2049,7,6,1,0,63.0,3.0,1
8873,24601,3,14,1,0,47.0,4.0,1
8874,29430,3,18,0,0,51.0,1.0,1
8875,66977,3,7,0,0,50.0,3.0,1
8876,69274,3,2,0,0,50.0,3.0,1
8877,62403,6,7,1,0,81.0,4.0,1
8878,21059,1,4,0,0,84.0,3.3454590756197833,2
8879,31913,4,4,0,0,65.0,3.0,1
8880,12220,3,22,0,0,49.0,1.0,1
8881,52403,6,7,1,0,82.0,4.0,1
8882,22696,9,23,0,0,86.0,3.0,2
8883,42816,6,13,1,1,83.0,3.0,1
8884,60946,5,1,0,0,62.0,3.3454590756197833,1
8885,42817,3,3,0,0,48.0,4.0,2
8886,36575,6,4,0,0,80.0,3.0,1
8887,8712,7,4,0,0,59.0,3.0,1
8888,52207,6,5,1,0,87.0,5.0,1
8889,37829,3,11,0,0,52.0,4.0,2
8890,46931,9,23,0,0,87.0,3.0,1
8891,49692,3,6,0,0,45.0,2.0,3
8892,64019,6,7,1,0,85.0,5.0,2
8893,34095,7,22,0,0,62.0,3.0,1
8894,56283,1,4,0,0,77.0,2.0,2
8895,68750,3,20,0,0,52.0,3.0,2
8896,65449,7,5,0,0,56.0,3.0,1
8897,20862,7,4,1,0,59.0,5.0,1
8898,73682,3,23,1,0,48.0,3.3454590756197833,1
8899,32964,3,4,1,0,52.0,5.0,1
8900,22495,7,7,0,0,52.0,4.0,1
8901,784,3,19,0,0,48.0,3.0,2
8902,20996,7,31,0,0,63.0,3.0,1
8903,22619,7,7,0,0,57.0,3.3454590756197833,1
8904,24421,3,4,0,0,49.0,3.3454590756197833,1
8905,15087,7,4,0,0,51.0,4.0,1
8906,24911,3,4,0,0,51.0,4.0,1
8907,76761,2,4,1,0,46.0,3.0,1
8908,5584,1,4,0,0,81.0,2.0,2
8909,15023,7,31,0,0,61.0,3.0,1
8910,5892,5,4,0,0,60.0,4.0,1
8911,19525,3,18,0,0,52.0,3.3454590756197833,1
8912,5068,3,1,1,0,48.0,3.3454590756197833,1
8913,62841,1,3,0,0,74.0,3.0,1
8914,51508,6,8,0,0,81.0,5.0,1
8915,36437,7,23,0,0,60.0,4.0,1
8916,32757,4,1,0,0,73.0,3.0,1
8917,4175,3,2,0,0,50.0,4.0,1
8918,26166,3,22,0,0,49.0,3.0,1
8919,42207,1,6,0,0,72.0,1.0,1
8920,1319,4,4,1,0,72.0,3.3454590756197833,2
8921,64909,1,4,1,0,79.0,3.0,1
8922,53265,8,4,0,0,61.0,3.0,3
8923,38593,7,3,1,0,56.0,5.0,1
8924,19419,1,29,1,0,80.0,3.0,1
8925,15644,4,6,0,0,68.0,3.0,3
8926,64165,7,4,0,0,63.0,3.0,1
8927,56320,6,22,0,0,84.0,3.3454590756197833,1
8928,60258,3,25,0,0,50.0,5.0,1
8929,27377,6,31,0,0,83.0,3.0,2
8930,51009,3,6,0,0,52.0,4.0,1
8931,41675,7,6,0,0,59.0,3.0,1
8932,47003,2,4,0,0,47.0,5.0,1
8933,33575,3,12,0,0,48.0,2.0,1
8934,46211,7,10,1,0,54.0,4.0,1
8935,54202,6,22,0,0,81.0,1.0,1
8936,45534,1,4,0,0,83.0,4.0,1
8937,46813,3,4,0,0,54.0,3.3454590756197833,1
8938,21682,4,19,1,0,69.0,5.0,1
8939,53418,7,23,1,0,57.0,4.0,1
8940,35494,2,6,1,0,48.0,5.0,1
8941,13788,4,7,1,0,69.0,3.3454590756197833,1
8942,72443,3,4,0,0,47.0,3.0,1
8943,72819,2,31,0,0,47.0,1.0,1
8944,10536,1,4,0,0,81.0,1.0,1
8945,64668,1,7,1,0,78.0,4.0,1
8946,78066,4,6,0,0,69.0,3.0,1
8947,41628,7,8,0,0,59.0,2.0,2
8948,71071,9,7,1,0,81.0,5.0,1
8949,40817,3,4,0,0,52.0,5.0,1
8950,14276,6,7,0,0,85.0,4.0,1
8951,29745,6,11,0,0,81.0,3.0,2
8952,77419,3,7,0,0,46.0,1.0,2
8953,21685,1,4,1,0,79.0,4.0,1
8954,70110,2,19,0,0,58.0,5.0,1
8955,46196,3,6,0,0,50.0,4.0,1
8956,76014,3,6,0,0,50.0,4.0,1
8957,41966,7,23,0,0,53.0,2.0,1
8958,5362,3,13,0,0,47.0,3.0,1
8959,70057,3,4,1,0,47.0,5.0,1
8960,67342,7,24,0,0,69.0,3.0,1
8961,36828,3,4,0,0,46.0,5.0,1
8962,48120,4,6,1,0,73.0,3.0,1
8963,60085,7,1,1,0,59.0,5.0,1
8964,30180,3,6,0,0,50.0,3.0,1
8965,48625,3,6,1,0,48.0,5.0,1
8966,62318,3,4,0,0,56.0,4.0,2
8967,38352,3,6,1,0,53.0,4.0,1
8968,26264,3,5,0,0,46.0,1.0,1
8969,66894,3,24,0,0,47.0,2.0,1
8970,66778,6,7,0,0,90.0,5.0,1
8971,66750,3,2,1,0,53.0,2.0,1
8972,23887,6,17,0,0,86.0,3.0,1
8973,72529,3,7,0,0,52.0,3.0,3
8974,4955,4,4,0,0,71.0,4.0,1
8975,52197,3,7,1,0,52.0,3.0,5
8976,51284,3,7,0,0,54.0,2.0,2
8977,30314,4,29,1,0,74.0,3.3454590756197833,1
8978,4191,1,4,1,0,81.0,4.0,1
8979,54674,6,19,0,0,83.0,4.0,1
8980,26930,4,6,0,0,67.0,3.3454590756197833,1
8981,77153,1,4,0,0,74.0,3.0,2
8982,36883,7,4,1,0,59.0,3.0,1
8983,46898,1,7,0,0,77.0,3.0,1
8984,61553,7,7,1,0,66.0,5.0,1
8985,19591,1,8,0,0,80.0,4.0,1
8986,29048,7,3,0,0,60.0,4.0,1
8987,73734,7,4,0,0,63.0,4.0,1
8988,36215,3,6,0,0,49.0,1.0,1
8989,47647,3,4,0,0,51.0,1.0,2
8990,11597,3,23,0,0,52.0,4.0,1
8991,14928,6,3,1,0,84.0,5.0,1
8992,13803,3,3,0,0,47.0,3.0,1
8993,20937,3,13,0,0,47.0,3.3454590756197833,1
8994,32279,7,19,1,0,57.0,3.3454590756197833,1
8995,40925,6,1,1,0,83.0,3.3454590756197833,1
8996,52976,3,3,0,0,43.0,3.0,1
8997,20127,3,3,1,0,50.0,5.0,1
8998,73950,1,1,0,0,77.0,3.0,1
8999,53928,2,22,0,0,48.0,5.0,1
9000,4380,3,3,0,0,53.0,2.0,2
9001,3409,3,23,0,0,46.0,3.0,1
9002,29398,6,21,1,0,86.0,5.0,1
9003,20673,7,7,1,0,57.0,5.0,3
9004,46150,1,4,0,0,81.0,3.0,1
9005,26072,7,2,1,0,62.0,5.0,2
9006,65983,4,6,0,0,72.0,5.0,1
9007,49372,7,7,0,0,56.0,1.0,1
9008,48592,1,7,0,0,74.0,4.0,1
9009,75916,7,14,1,0,63.0,5.0,1
9010,60295,2,4,0,0,49.0,3.0,1
9011,5978,1,4,1,0,84.0,5.0,1
9012,25398,4,4,0,0,70.0,2.0,1
9013,68012,5,4,0,0,61.0,3.0,1
9014,56383,7,9,1,0,59.0,3.0,1
9015,42098,4,3,0,0,69.0,3.0,1
9016,20674,3,6,1,0,50.0,3.3454590756197833,1
9017,57314,7,7,1,0,57.0,2.0,1
9018,63664,3,6,0,0,49.0,1.0,1
9019,17648,2,32,1,0,49.0,5.0,1
9020,44635,3,21,0,0,49.0,3.0,1
9021,75475,4,21,0,0,70.0,1.0,1
9022,38204,1,1,1,0,78.0,5.0,1
9023,28619,4,7,0,0,67.0,3.0,1
9024,18816,3,29,0,0,43.0,3.0,1
9025,47991,7,2,1,0,58.0,5.0,1
9026,10213,3,23,0,0,48.0,4.0,1
9027,12132,1,21,0,0,82.0,1.0,2
9028,44252,4,3,1,0,70.0,3.0,3
9029,7326,5,4,0,0,59.0,5.0,1
9030,48846,4,4,0,0,73.0,4.0,1
9031,62331,3,7,0,0,51.0,4.0,1
9032,12839,7,3,0,0,59.0,4.0,1
9033,48529,2,16,0,0,47.0,5.0,1
9034,12119,3,1,0,0,50.0,3.3454590756197833,6
9035,48624,3,3,0,0,50.0,1.0,1
9036,72201,5,32,1,0,62.0,2.0,1
9037,15363,3,4,0,0,52.0,1.0,2
9038,77449,7,5,1,0,57.0,4.0,1
9039,39548,1,3,0,0,80.0,4.0,1
9040,19062,3,16,0,0,49.0,3.0,1
9041,38527,6,6,1,0,86.0,3.0,1
9042,50765,6,7,1,0,84.0,3.3454590756197833,1
9043,13082,7,7,0,0,60.0,5.0,1
9044,24838,7,22,1,0,59.0,5.0,1
9045,43330,7,11,0,0,59.0,1.0,1
9046,45481,1,3,0,0,77.0,3.3454590756197833,1
9047,60299,3,5,0,0,48.0,3.3454590756197833,1
9048,60054,3,1,1,0,49.0,5.0,1
9049,32700,4,16,1,0,69.0,5.0,1
9050,11056,3,6,0,0,50.0,5.0,1
9051,3486,2,4,1,0,48.0,3.0,1
9052,64601,1,16,1,0,79.0,2.0,1
9053,35140,3,6,1,0,47.0,5.0,1
9054,4849,2,4,0,0,46.0,5.0,1
9055,65821,6,4,0,0,84.0,5.0,1
9056,65622,7,4,1,0,60.0,3.0,1
9057,31373,2,20,0,0,52.0,4.0,1
9058,43734,3,7,1,0,53.0,5.0,1
9059,51460,7,4,0,0,62.0,5.0,1
9060,65175,4,6,1,0,72.0,5.0,2
9061,18169,2,22,0,0,54.0,3.0,1
9062,2441,4,4,1,0,67.0,5.0,1
9063,46220,3,6,1,0,55.0,3.0,1
9064,63798,1,21,0,0,80.0,3.0,2
9065,63099,4,2,1,0,64.0,3.0,1
9066,46887,3,3,0,0,49.0,2.0,2
9067,63840,1,29,0,0,85.0,3.0,1
9068,29875,5,7,0,0,61.0,3.0,1
9069,2572,4,4,0,0,86.0,3.0,1
9070,44505,3,12,0,0,50.0,1.0,3
9071,44091,7,7,1,0,59.0,3.0,1
9072,8221,7,23,1,0,56.0,5.0,1
9073,50065,2,4,0,0,50.0,3.0,1
9074,22606,7,4,0,0,61.0,1.0,1
9075,2230,8,7,0,0,56.0,3.3454590756197833,2
9076,24376,7,1,1,0,58.0,4.0,1
9077,38181,4,4,1,0,68.0,3.0,1
9078,59377,4,19,1,0,71.0,5.0,2
9079,66171,7,19,1,0,62.0,3.0,1
9080,5846,4,4,1,0,65.0,3.0,1
9081,34982,3,25,0,0,44.0,3.0,1
9082,23138,1,12,1,0,77.0,5.0,2
9083,14526,7,22,1,0,57.0,4.0,1
9084,75894,6,19,1,0,83.0,4.0,1
9085,10304,4,4,1,0,70.0,2.0,1
9086,23748,7,4,0,0,62.0,3.0,2
9087,4485,8,4,0,0,66.0,1.0,1
9088,62409,5,5,1,0,63.0,5.0,1
9089,62137,3,7,0,0,46.0,1.0,1
9090,2176,7,23,0,1,91.0,5.0,2
9091,19742,3,33,1,0,46.0,5.0,1
9092,49412,4,4,0,0,80.0,5.0,1
9093,49285,3,6,1,0,49.0,1.0,2
9094,10662,3,6,0,0,52.0,5.0,1
9095,3156,7,23,1,0,59.0,5.0,1
9096,17472,1,7,0,0,81.0,2.0,1
9097,57128,6,23,1,0,83.0,4.0,2
9098,42096,3,12,0,0,53.0,1.0,2
9099,66062,4,7,1,0,69.0,3.0,1
9100,15704,7,7,0,0,58.0,3.0,1
9101,42087,1,1,1,0,76.0,5.0,1
9102,17943,1,1,1,0,80.0,5.0,1
9103,53256,3,7,1,0,53.0,5.0,1
9104,62028,4,17,0,0,70.0,3.0,1
9105,71111,3,19,0,0,46.0,3.3454590756197833,1
9106,3379,7,18,0,0,60.0,3.0,1
9107,50254,4,7,1,0,70.0,3.3454590756197833,2
9108,23286,7,4,0,0,96.0,5.0,1
9109,1247,4,4,0,0,69.0,5.0,1
9110,54884,9,4,1,0,79.0,5.0,1
9111,43840,6,4,0,0,86.0,3.0,2
9112,60107,6,7,0,0,80.0,5.0,1
9113,28625,7,6,0,0,64.0,3.0,1
9114,15012,3,6,0,0,46.0,4.0,1
9115,44838,3,4,0,0,48.0,2.0,1
9116,73225,3,11,0,0,51.0,3.0,1
9117,48170,3,6,0,0,45.0,3.0,1
9118,43278,7,6,0,0,63.0,4.0,1
